Codi_Ciutat,Data_Referencia,Variable,Valor,Codi_Districte,Codi_Barri
NA,2016,Preu_Lloguer,687.851632183908,NA,15
NA,2016,Preu_Lloguer,678.8623880597015,NA,16
NA,2016,Preu_Lloguer,691.1666995073892,NA,17
NA,2016,Preu_Lloguer,711.3225299145298,NA,18
NA,2016,Preu_Lloguer,939.096375112714,NA,19
NA,2016,Preu_Lloguer,847.8822586520948,NA,20
NA,2016,Preu_Lloguer,1661.8264550264548,NA,21
NA,2016,Preu_Lloguer,1153.3807575757576,NA,22
NA,2016,Preu_Lloguer,1187.492393162393,NA,23
NA,2016,Preu_Lloguer,1515.0027272727273,NA,24
NA,2016,Preu_Lloguer,1125.3205777166438,NA,25
NA,2016,Preu_Lloguer,1241.816989247312,NA,26
NA,2016,Preu_Lloguer,876.6369123505975,NA,27
NA,2016,Preu_Lloguer,787.701525054466,NA,28
NA,2016,Preu_Lloguer,620.0309090909091,NA,29
NA,2016,Preu_Lloguer,773.4388999999999,NA,30
NA,2016,Preu_Lloguer,799.635445002282,NA,31
NA,2016,Preu_Lloguer,803.4930897009968,NA,32
NA,2016,Preu_Lloguer,701.993579638752,NA,33
NA,2016,Preu_Lloguer,636.7536231884058,NA,34
NA,2016,Preu_Lloguer,666.4422272215974,NA,35
NA,2016,Preu_Lloguer,717.4112195121951,NA,36
NA,2016,Preu_Lloguer,554.9463784665579,NA,37
NA,2016,Preu_Lloguer,578.6259163987138,NA,38
NA,2016,Preu_Lloguer,609.3003048780488,NA,39
NA,2016,Preu_Lloguer,644.2553191489362,NA,40
NA,2016,Preu_Lloguer,767.3642857142858,NA,41
NA,2016,Preu_Lloguer,538.748,NA,42
NA,2016,Preu_Lloguer,630.6075445544554,NA,43
NA,2016,Preu_Lloguer,638.5304888888888,NA,44
NA,2016,Preu_Lloguer,603.5893047034766,NA,45
NA,2016,Preu_Lloguer,552.1874666666669,NA,46
NA,2016,Preu_Lloguer,253.10333333333335,NA,47
NA,2016,Preu_Lloguer,623.3563485477179,NA,48
NA,2016,Preu_Lloguer,625.6126315789475,NA,49
NA,2016,Preu_Lloguer,489.54537878787875,NA,50
NA,2016,Preu_Lloguer,533.3325862068965,NA,51
NA,2016,Preu_Lloguer,562.3038266384777,NA,52
NA,2016,Preu_Lloguer,431.1033620689655,NA,53
NA,2016,Preu_Lloguer,412.60137931034484,NA,54
NA,2016,Preu_Lloguer,402.6346721311476,NA,55
NA,2016,Preu_Lloguer,469.73125,NA,56
NA,2016,Preu_Lloguer,479.2873456790124,NA,57
NA,2016,Preu_Lloguer,216.4122222222222,NA,58
NA,2016,Preu_Lloguer,540.4094339622642,NA,59
NA,2016,Preu_Lloguer,658.6002393340273,NA,60
NA,2016,Preu_Lloguer,665.5900560747662,NA,61
NA,2016,Preu_Lloguer,649.666075949367,NA,62
NA,2016,Preu_Lloguer,714.0982573726542,NA,63
NA,2016,Preu_Lloguer,697.9856769825918,NA,64
NA,2016,Preu_Lloguer,695.5451047619048,NA,65
NA,2016,Preu_Lloguer,823.6015210355987,NA,66
NA,2016,Preu_Lloguer,1184.0436994219654,NA,67
NA,2016,Preu_Lloguer,794.1109177592375,NA,68
NA,2016,Preu_Lloguer,1124.8032640949552,NA,69
NA,2016,Preu_Lloguer,541.2450199203189,NA,70
NA,2016,Preu_Lloguer,839.8025414364641,NA,71
NA,2016,Preu_Lloguer,700.7487533156498,NA,72
NA,2016,Preu_Lloguer,605.5592079207921,NA,73
NA,2017,Preu_Lloguer,748.5794857713432,NA,01
NA,2017,Preu_Lloguer,973.2701608910888,NA,02
NA,2017,Preu_Lloguer,745.8147141190196,NA,03
NA,2017,Preu_Lloguer,916.6526967150497,NA,04
NA,2017,Preu_Lloguer,900.4181973434534,NA,05
NA,2017,Preu_Lloguer,876.2485022779041,NA,06
NA,2017,Preu_Lloguer,1195.2261892036352,NA,07
NA,2017,Preu_Lloguer,1060.0282417012447,NA,08
NA,2017,Preu_Lloguer,943.2298594961243,NA,09
NA,2017,Preu_Lloguer,900.4813693560321,NA,10
NA,2017,Preu_Lloguer,749.5214781172582,NA,11
NA,2017,Preu_Lloguer,346.7572046579949,NA,12
NA,2017,Preu_Lloguer,691.4249253731344,NA,13
NA,2017,Preu_Lloguer,811.0759566787003,NA,14
NA,2017,Preu_Lloguer,747.0873144876325,NA,15
NA,2017,Preu_Lloguer,789.9802619047618,NA,16
NA,2017,Preu_Lloguer,759.1847004608296,NA,17
NA,2017,Preu_Lloguer,787.2279699785558,NA,18
NA,2017,Preu_Lloguer,1002.4704913076343,NA,19
NA,2017,Preu_Lloguer,925.1559150326804,NA,20
NA,2017,Preu_Lloguer,1785.6283163265305,NA,21
NA,2017,Preu_Lloguer,1220,NA,22
NA,2017,Preu_Lloguer,1353.8591189427311,NA,23
NA,2017,Preu_Lloguer,1634.1225595238093,NA,24
NA,2017,Preu_Lloguer,1236.677356608479,NA,25
NA,2017,Preu_Lloguer,1311.4671764705888,NA,26
NA,2017,Preu_Lloguer,930.1923121869783,NA,27
NA,2017,Preu_Lloguer,910.9271920289851,NA,28
NA,2017,Preu_Lloguer,724.9399481865283,NA,29
NA,2017,Preu_Lloguer,799.9669950738916,NA,30
NA,2017,Preu_Lloguer,860.6267237354089,NA,31
NA,2017,Preu_Lloguer,864.0654915854738,NA,32
NA,2017,Preu_Lloguer,770.9424798927615,NA,33
NA,2017,Preu_Lloguer,686.9587732342007,NA,34
NA,2017,Preu_Lloguer,736.9106409048068,NA,35
NA,2017,Preu_Lloguer,817.1015625,NA,36
NA,2017,Preu_Lloguer,603.3393286713288,NA,37
NA,2017,Preu_Lloguer,648.898172757475,NA,38
NA,2017,Preu_Lloguer,674.6676470588235,NA,39
NA,2017,Preu_Lloguer,724.7663829787234,NA,40
NA,2017,Preu_Lloguer,828.9615789473685,NA,41
NA,2017,Preu_Lloguer,651.25,NA,42
NA,2017,Preu_Lloguer,698.3742783505154,NA,43
NA,2017,Preu_Lloguer,714.8333162393161,NA,44
NA,2017,Preu_Lloguer,662.0441292639138,NA,45
NA,2017,Preu_Lloguer,615.500429799427,NA,46
NA,2017,Preu_Lloguer,417.8442857142857,NA,47
NA,2017,Preu_Lloguer,650.0528919860628,NA,48
NA,2017,Preu_Lloguer,680.563829787234,NA,49
NA,2017,Preu_Lloguer,533.3856842105263,NA,50
NA,2017,Preu_Lloguer,591.6595020746888,NA,51
NA,2017,Preu_Lloguer,628.1126488706366,NA,52
NA,2017,Preu_Lloguer,541.4829752066115,NA,53
NA,2017,Preu_Lloguer,425.638,NA,54
NA,2017,Preu_Lloguer,435.3569291338583,NA,55
NA,2017,Preu_Lloguer,476.43437500000005,NA,56
NA,2017,Preu_Lloguer,497.5959770114944,NA,57
NA,2017,Preu_Lloguer,458.3736363636363,NA,58
NA,2017,Preu_Lloguer,627.4538922155689,NA,59
NA,2017,Preu_Lloguer,733.9369982238011,NA,60
NA,2017,Preu_Lloguer,667.5553662182359,NA,61
NA,2017,Preu_Lloguer,730.8398705501619,NA,62
NA,2017,Preu_Lloguer,777.6361596958175,NA,63
NA,2017,Preu_Lloguer,778.1369168684422,NA,64
NA,2017,Preu_Lloguer,767.508199404762,NA,65
NA,2017,Preu_Lloguer,893.671902173913,NA,66
NA,2017,Preu_Lloguer,1259.7033333333334,NA,67
NA,2017,Preu_Lloguer,900.2204110996917,NA,68
NA,2017,Preu_Lloguer,1092.0629695431467,NA,69
NA,2017,Preu_Lloguer,613.031242937853,NA,70
NA,2017,Preu_Lloguer,932.0159016393445,NA,71
NA,2017,Preu_Lloguer,765.2230616740088,NA,72
NA,2017,Preu_Lloguer,688.6279624664879,NA,73
NA,2018,Preu_Lloguer,821.8404327424402,NA,01
NA,2018,Preu_Lloguer,1024.783774560496,NA,02
NA,2018,Preu_Lloguer,899.3690120481928,NA,03
NA,2018,Preu_Lloguer,972.0690130068859,NA,04
NA,2018,Preu_Lloguer,950.3247858942066,NA,05
NA,2018,Preu_Lloguer,909.5861038961041,NA,06
NA,2018,Preu_Lloguer,1254.5860126582277,NA,07
NA,2018,Preu_Lloguer,1113.076788321168,NA,08
NA,2018,Preu_Lloguer,987.6463227953407,NA,09
NA,2018,Preu_Lloguer,934.3432605820105,NA,10
NA,2018,Preu_Lloguer,801.8129435757988,NA,11
NA,2018,Preu_Lloguer,357.1860344626104,NA,12
NA,2018,Preu_Lloguer,751.0589416846655,NA,13
NA,2018,Preu_Lloguer,839.7083835616438,NA,14
NA,2018,Preu_Lloguer,796.2705108359133,NA,15
NA,2018,Preu_Lloguer,801.4443111111111,NA,16
NA,2018,Preu_Lloguer,784.544033290653,NA,17
NA,2018,Preu_Lloguer,826.1769999999999,NA,18
NA,2018,Preu_Lloguer,1039.6122144846795,NA,19
NA,2018,Preu_Lloguer,973.5521075581397,NA,20
NA,2018,Preu_Lloguer,1739.5957081545064,NA,21
NA,2018,Preu_Lloguer,937.5477083333334,NA,22
NA,2018,Preu_Lloguer,1368.5079802955668,NA,23
NA,2018,Preu_Lloguer,1599.891401425178,NA,24
NA,2018,Preu_Lloguer,1285.6142133620692,NA,25
NA,2018,Preu_Lloguer,1347.8393900391716,NA,26
NA,2018,Preu_Lloguer,995.3749563838225,NA,27
NA,2018,Preu_Lloguer,925.0180960854091,NA,28
NA,2018,Preu_Lloguer,740.3634529147981,NA,29
NA,2018,Preu_Lloguer,877.2979040404043,NA,30
NA,2018,Preu_Lloguer,915.8818577810869,NA,31
NA,2018,Preu_Lloguer,908.8894008875736,NA,32
NA,2018,Preu_Lloguer,828.8038007380073,NA,33
NA,2018,Preu_Lloguer,738.1170526315789,NA,34
NA,2018,Preu_Lloguer,771.4824349442379,NA,35
NA,2018,Preu_Lloguer,828.2833333333334,NA,36
NA,2018,Preu_Lloguer,644.3398963730571,NA,37
NA,2018,Preu_Lloguer,701.6875254237287,NA,38
NA,2018,Preu_Lloguer,656.1283720930232,NA,39
NA,2018,Preu_Lloguer,737.8311688311688,NA,40
NA,2018,Preu_Lloguer,859.76,NA,41
NA,2018,Preu_Lloguer,500.42285714285714,NA,42
NA,2018,Preu_Lloguer,747.3241167434716,NA,43
NA,2018,Preu_Lloguer,744.077525083612,NA,44
NA,2018,Preu_Lloguer,706.2543740573153,NA,45
NA,2018,Preu_Lloguer,676.5674210526315,NA,46
NA,2018,Preu_Lloguer,439.6328571428571,NA,47
NA,2018,Preu_Lloguer,714.8649562682215,NA,48
NA,2018,Preu_Lloguer,716.5523529411764,NA,49
NA,2018,Preu_Lloguer,602.0825925925925,NA,50
NA,2018,Preu_Lloguer,630.639006849315,NA,51
NA,2018,Preu_Lloguer,665.5909786476868,NA,52
NA,2018,Preu_Lloguer,580.84608,NA,53
NA,2018,Preu_Lloguer,512.4880952380952,NA,54
NA,2018,Preu_Lloguer,506.4366197183099,NA,55
NA,2018,Preu_Lloguer,613.8571428571429,NA,56
NA,2018,Preu_Lloguer,586.476264367816,NA,57
NA,2018,Preu_Lloguer,621.0125,NA,58
NA,2018,Preu_Lloguer,682.8121081081081,NA,59
NA,2018,Preu_Lloguer,764.8271845425868,NA,60
NA,2018,Preu_Lloguer,780.8934322033904,NA,61
NA,2018,Preu_Lloguer,774.3822888283379,NA,62
NA,2018,Preu_Lloguer,813.2279218472469,NA,63
NA,2018,Preu_Lloguer,818.6601072961375,NA,64
NA,2018,Preu_Lloguer,808.9029444444441,NA,65
NA,2018,Preu_Lloguer,995.2195843520781,NA,66
NA,2018,Preu_Lloguer,1284.4290624999999,NA,67
NA,2018,Preu_Lloguer,961.7319869402987,NA,68
NA,2018,Preu_Lloguer,1085.343583535108,NA,69
NA,2018,Preu_Lloguer,685.5638038277511,NA,70
NA,2018,Preu_Lloguer,948.7964349775785,NA,71
NA,2018,Preu_Lloguer,792.6824279835391,NA,72
NA,2018,Preu_Lloguer,740.9246997389034,NA,73
NA,2019,Preu_Lloguer,850.1123431829961,NA,01
NA,2019,Preu_Lloguer,1097.2901235955055,NA,02
NA,2019,Preu_Lloguer,895.8970389610392,NA,03
NA,2019,Preu_Lloguer,996.3534925373137,NA,04
NA,2019,Preu_Lloguer,1012.4123601398601,NA,05
NA,2019,Preu_Lloguer,960.2126757713706,NA,06
NA,2019,Preu_Lloguer,1307.6168415984594,NA,07
NA,2019,Preu_Lloguer,1162.3216295594511,NA,08
NA,2019,Preu_Lloguer,1053.832392665474,NA,09
NA,2019,Preu_Lloguer,994.909158040028,NA,10
NA,2019,Preu_Lloguer,837.0538047655649,NA,11
NA,2019,Preu_Lloguer,374.34968253968265,NA,12
NA,2019,Preu_Lloguer,766.2527007299271,NA,13
NA,2019,Preu_Lloguer,865.9209999999999,NA,14
NA,2019,Preu_Lloguer,830.5591379310345,NA,15
NA,2019,Preu_Lloguer,851.2205569620254,NA,16
NA,2019,Preu_Lloguer,851.5844047619047,NA,17
NA,2019,Preu_Lloguer,877.7885151933701,NA,18
NA,2019,Preu_Lloguer,1097.2385437589671,NA,19
NA,2019,Preu_Lloguer,1009.2089093702002,NA,20
NA,2019,Preu_Lloguer,1860.558980392157,NA,21
NA,2019,Preu_Lloguer,1205.654935064935,NA,22
NA,2019,Preu_Lloguer,1375.1032360406089,NA,23
NA,2019,Preu_Lloguer,1657.0264460784313,NA,24
NA,2019,Preu_Lloguer,1304.3418229166668,NA,25
NA,2019,Preu_Lloguer,1397.2730045095827,NA,26
NA,2019,Preu_Lloguer,1086.4194394618835,NA,27
NA,2019,Preu_Lloguer,972.2207885304657,NA,28
NA,2019,Preu_Lloguer,801.9835046728972,NA,29
NA,2019,Preu_Lloguer,918.3093556701033,NA,30
NA,2019,Preu_Lloguer,962.9541871737514,NA,31
NA,2019,Preu_Lloguer,983.3577308917196,NA,32
NA,2019,Preu_Lloguer,882.0107850707849,NA,33
NA,2019,Preu_Lloguer,769.0615849056604,NA,34
NA,2019,Preu_Lloguer,819.047778801843,NA,35
NA,2019,Preu_Lloguer,885.6124489795919,NA,36
NA,2019,Preu_Lloguer,685.0980307262568,NA,37
NA,2019,Preu_Lloguer,738.8725605536332,NA,38
NA,2019,Preu_Lloguer,738.544,NA,39
NA,2019,Preu_Lloguer,793.9261016949151,NA,40
NA,2019,Preu_Lloguer,864.6468518518518,NA,41
NA,2019,Preu_Lloguer,666.1845454545455,NA,42
NA,2019,Preu_Lloguer,782.93826709062,NA,43
NA,2019,Preu_Lloguer,781.727345890411,NA,44
NA,2019,Preu_Lloguer,751.4205936920224,NA,45
NA,2019,Preu_Lloguer,697.2479749999998,NA,46
NA,2019,Preu_Lloguer,419.4271428571428,NA,47
NA,2019,Preu_Lloguer,744.155925925926,NA,48
NA,2019,Preu_Lloguer,752.0825490196079,NA,49
NA,2019,Preu_Lloguer,621.1709689922482,NA,50
NA,2019,Preu_Lloguer,663.3959233449476,NA,51
NA,2019,Preu_Lloguer,684.4005765765767,NA,52
NA,2019,Preu_Lloguer,606.733103448276,NA,53
NA,2019,Preu_Lloguer,471.76,NA,54
NA,2019,Preu_Lloguer,562.0823015873016,NA,55
NA,2019,Preu_Lloguer,581.9690909090909,NA,56
NA,2019,Preu_Lloguer,602.8755063291139,NA,57
NA,2019,Preu_Lloguer,486.20000000000005,NA,58
NA,2019,Preu_Lloguer,685.5717721518988,NA,59
NA,2019,Preu_Lloguer,805.2883028720626,NA,60
NA,2019,Preu_Lloguer,817.3483142857145,NA,61
NA,2019,Preu_Lloguer,793.4272256097561,NA,62
NA,2019,Preu_Lloguer,853.360618336887,NA,63
NA,2019,Preu_Lloguer,855.9956912442399,NA,64
NA,2019,Preu_Lloguer,856.5420833333334,NA,65
NA,2019,Preu_Lloguer,1014.724459770115,NA,66
NA,2019,Preu_Lloguer,1361.6516666666669,NA,67
NA,2019,Preu_Lloguer,1004.7234905660374,NA,68
NA,2019,Preu_Lloguer,1372.3819003115261,NA,69
NA,2019,Preu_Lloguer,738.0800470588234,NA,70
NA,2019,Preu_Lloguer,982.0265311004786,NA,71
NA,2019,Preu_Lloguer,837.5785438972164,NA,72
NA,2019,Preu_Lloguer,778.4109138381201,NA,73
NA,2020,Preu_Lloguer,833.8682276755284,NA,01
NA,2020,Preu_Lloguer,1035.7777123287672,NA,02
NA,2020,Preu_Lloguer,867.9498905109489,NA,03
NA,2020,Preu_Lloguer,954.4768415741675,NA,04
NA,2020,Preu_Lloguer,1003.1162582056892,NA,05
NA,2020,Preu_Lloguer,942.0899205298017,NA,06
NA,2020,Preu_Lloguer,1273.5032432432427,NA,07
NA,2020,Preu_Lloguer,1155.7804065040652,NA,08
NA,2020,Preu_Lloguer,1034.152890804598,NA,09
NA,2020,Preu_Lloguer,971.8816790352505,NA,10
NA,2020,Preu_Lloguer,827.4297740112992,NA,11
NA,2020,Preu_Lloguer,395.23889503246124,NA,12
NA,2020,Preu_Lloguer,787.0947003154574,NA,13
NA,2020,Preu_Lloguer,859.2797071129708,NA,14
NA,2020,Preu_Lloguer,852.2670880361171,NA,15
NA,2020,Preu_Lloguer,861.7976234567901,NA,16
NA,2020,Preu_Lloguer,845.3940350877194,NA,17
NA,2020,Preu_Lloguer,874.4671679197994,NA,18
NA,2020,Preu_Lloguer,1060.712106210621,NA,19
NA,2020,Preu_Lloguer,992.691261770245,NA,20
NA,2020,Preu_Lloguer,1718.2406,NA,21
NA,2020,Preu_Lloguer,1233.0746268656717,NA,22
NA,2020,Preu_Lloguer,1366.2416553323028,NA,23
NA,2020,Preu_Lloguer,1696.1170224719106,NA,24
NA,2020,Preu_Lloguer,1301.1297671033478,NA,25
NA,2020,Preu_Lloguer,1362.2751452870302,NA,26
NA,2020,Preu_Lloguer,1056.080999000999,NA,27
NA,2020,Preu_Lloguer,982.4902477477476,NA,28
NA,2020,Preu_Lloguer,809.2673456790124,NA,29
NA,2020,Preu_Lloguer,967.258708487085,NA,30
NA,2020,Preu_Lloguer,953.3785631629703,NA,31
NA,2020,Preu_Lloguer,953.0720550847457,NA,32
NA,2020,Preu_Lloguer,890.4953225806453,NA,33
NA,2020,Preu_Lloguer,787.7123000000001,NA,34
NA,2020,Preu_Lloguer,822.896467268623,NA,35
NA,2020,Preu_Lloguer,918.1501851851853,NA,36
NA,2020,Preu_Lloguer,687.0060595446586,NA,37
NA,2020,Preu_Lloguer,718.3846808510639,NA,38
NA,2020,Preu_Lloguer,730.9072222222222,NA,39
NA,2020,Preu_Lloguer,784.5560215053763,NA,40
NA,2020,Preu_Lloguer,890.0381578947367,NA,41
NA,2020,Preu_Lloguer,589.8444444444444,NA,42
NA,2020,Preu_Lloguer,785.0155244755244,NA,43
NA,2020,Preu_Lloguer,797.4521205357142,NA,44
NA,2020,Preu_Lloguer,724.2994567901235,NA,45
NA,2020,Preu_Lloguer,695.7022999999999,NA,46
NA,2020,Preu_Lloguer,365.56,NA,47
NA,2020,Preu_Lloguer,737.8933203125,NA,48
NA,2020,Preu_Lloguer,769.1727777777778,NA,49
NA,2020,Preu_Lloguer,638.8255203619909,NA,50
NA,2020,Preu_Lloguer,660.4336405529954,NA,51
NA,2020,Preu_Lloguer,700.878090909091,NA,52
NA,2020,Preu_Lloguer,586.5737804878049,NA,53
NA,2020,Preu_Lloguer,525.894375,NA,54
NA,2020,Preu_Lloguer,539.424347826087,NA,55
NA,2020,Preu_Lloguer,584.0644444444445,NA,56
NA,2020,Preu_Lloguer,639.6822388059701,NA,57
NA,2020,Preu_Lloguer,581.9007692307692,NA,58
NA,2020,Preu_Lloguer,726.6124137931035,NA,59
NA,2020,Preu_Lloguer,810.034897074756,NA,60
NA,2020,Preu_Lloguer,783.8934012219961,NA,61
NA,2020,Preu_Lloguer,804.9496212121212,NA,62
NA,2020,Preu_Lloguer,864.0718281938327,NA,63
NA,2020,Preu_Lloguer,862.8269728209937,NA,64
NA,2020,Preu_Lloguer,872.0920572450807,NA,65
NA,2020,Preu_Lloguer,974.3197377049181,NA,66
NA,2020,Preu_Lloguer,1376.593039215686,NA,67
NA,2020,Preu_Lloguer,1002.8200235571262,NA,68
NA,2020,Preu_Lloguer,1171.5740624999999,NA,69
NA,2020,Preu_Lloguer,752.3805396825396,NA,70
NA,2020,Preu_Lloguer,957.5181638418079,NA,71
NA,2020,Preu_Lloguer,832.0890330188679,NA,72
NA,2020,Preu_Lloguer,771.1526363636364,NA,73
NA,2021,Preu_Lloguer,768.7829455816278,NA,01
NA,2021,Preu_Lloguer,947.0674952380956,NA,02
NA,2021,Preu_Lloguer,827.0884806629833,NA,03
NA,2021,Preu_Lloguer,888.2700663716814,NA,04
NA,2021,Preu_Lloguer,941.7681258941335,NA,05
NA,2021,Preu_Lloguer,901.9817033707862,NA,06
NA,2021,Preu_Lloguer,1189.2243406830955,NA,07
NA,2021,Preu_Lloguer,1073.7339634399664,NA,08
NA,2021,Preu_Lloguer,963.1436906119347,NA,09
NA,2021,Preu_Lloguer,928.4860035005831,NA,10
NA,2021,Preu_Lloguer,780.1149600532623,NA,11
NA,2021,Preu_Lloguer,430.5857142857143,NA,12
NA,2021,Preu_Lloguer,743.1476059322038,NA,13
NA,2021,Preu_Lloguer,826.7082965299683,NA,14
NA,2021,Preu_Lloguer,789.782949526814,NA,15
NA,2021,Preu_Lloguer,832.3493124999999,NA,16
NA,2021,Preu_Lloguer,793.2803737259347,NA,17
NA,2021,Preu_Lloguer,828.9928995578014,NA,18
NA,2021,Preu_Lloguer,1015.0029608938551,NA,19
NA,2021,Preu_Lloguer,935.9274965612102,NA,20
NA,2021,Preu_Lloguer,1699.0874891774886,NA,21
NA,2021,Preu_Lloguer,1236.9584285714286,NA,22
NA,2021,Preu_Lloguer,1303.063928980527,NA,23
NA,2021,Preu_Lloguer,1544.1744110275688,NA,24
NA,2021,Preu_Lloguer,1216.9085770363104,NA,25
NA,2021,Preu_Lloguer,1355.477941912869,NA,26
NA,2021,Preu_Lloguer,1003.6275068306015,NA,27
NA,2021,Preu_Lloguer,941.4907431340872,NA,28
NA,2021,Preu_Lloguer,762.6033766233764,NA,29
NA,2021,Preu_Lloguer,888.4610426540281,NA,30
NA,2021,Preu_Lloguer,900.7734351914032,NA,31
NA,2021,Preu_Lloguer,892.0216055363321,NA,32
NA,2021,Preu_Lloguer,823.6011791907515,NA,33
NA,2021,Preu_Lloguer,756.3712635379062,NA,34
NA,2021,Preu_Lloguer,809.1236908783786,NA,35
NA,2021,Preu_Lloguer,815.2300680272108,NA,36
NA,2021,Preu_Lloguer,674.4501414427156,NA,37
NA,2021,Preu_Lloguer,714.7807947019868,NA,38
NA,2021,Preu_Lloguer,704.5712413793102,NA,39
NA,2021,Preu_Lloguer,740.4337419354838,NA,40
NA,2021,Preu_Lloguer,861.9497368421053,NA,41
NA,2021,Preu_Lloguer,742.7842857142857,NA,42
NA,2021,Preu_Lloguer,749.1868916797487,NA,43
NA,2021,Preu_Lloguer,761.0556557377048,NA,44
NA,2021,Preu_Lloguer,714.6193454545456,NA,45
NA,2021,Preu_Lloguer,682.959670886076,NA,46
NA,2021,Preu_Lloguer,365.56,NA,47
NA,2021,Preu_Lloguer,678.3724814814814,NA,48
NA,2021,Preu_Lloguer,746.7689743589744,NA,49
NA,2021,Preu_Lloguer,622.5756756756759,NA,50
NA,2021,Preu_Lloguer,647.9970085470086,NA,51
NA,2021,Preu_Lloguer,676.4846139359697,NA,52
NA,2021,Preu_Lloguer,594.6536641221373,NA,53
NA,2021,Preu_Lloguer,538.1285714285715,NA,54
NA,2021,Preu_Lloguer,526.953043478261,NA,55
NA,2021,Preu_Lloguer,517.8942857142857,NA,56
NA,2021,Preu_Lloguer,606.8970059880239,NA,57
NA,2021,Preu_Lloguer,556.6922222222222,NA,58
NA,2021,Preu_Lloguer,683.3613333333335,NA,59
NA,2021,Preu_Lloguer,766.6468480909832,NA,60
NA,2021,Preu_Lloguer,768.2925547445255,NA,61
NA,2021,Preu_Lloguer,775.4596491228069,NA,62
NA,2021,Preu_Lloguer,820.3046059544654,NA,63
NA,2021,Preu_Lloguer,820.0235754189949,NA,64
NA,2021,Preu_Lloguer,825.6741088435372,NA,65
NA,2021,Preu_Lloguer,972.1186788154898,NA,66
NA,2021,Preu_Lloguer,1308.9266542750927,NA,67
NA,2021,Preu_Lloguer,945.8589783549783,NA,68
NA,2021,Preu_Lloguer,1045.1782217090079,NA,69
NA,2021,Preu_Lloguer,710.3685643564355,NA,70
NA,2021,Preu_Lloguer,949.6803769401332,NA,71
NA,2021,Preu_Lloguer,806.8240433925049,NA,72
NA,2021,Preu_Lloguer,743.706754617414,NA,73
NA,2022,Preu_Lloguer,911.9741389913901,NA,01
NA,2022,Preu_Lloguer,1133.3602040816327,NA,02
NA,2022,Preu_Lloguer,944.0255718475074,NA,03
NA,2022,Preu_Lloguer,1070.0150766456272,NA,04
NA,2022,Preu_Lloguer,1071.5202032913835,NA,05
NA,2022,Preu_Lloguer,1019.4020251716247,NA,06
NA,2022,Preu_Lloguer,1389.9831609513278,NA,07
NA,2022,Preu_Lloguer,1201.0842163412128,NA,08
NA,2022,Preu_Lloguer,1069.604177884615,NA,09
NA,2022,Preu_Lloguer,1037.9847019867545,NA,10
NA,2022,Preu_Lloguer,881.2877731092441,NA,11
NA,2022,Preu_Lloguer,1456.6,NA,12
NA,2022,Preu_Lloguer,723.7744597701156,NA,13
NA,2022,Preu_Lloguer,928.1630514705882,NA,14
NA,2022,Preu_Lloguer,879.9778833693305,NA,15
NA,2022,Preu_Lloguer,1124.5175468975492,NA,16
NA,2022,Preu_Lloguer,881.058759018759,NA,17
NA,2022,Preu_Lloguer,906.8922894168468,NA,18
NA,2022,Preu_Lloguer,1129.450823710546,NA,19
NA,2022,Preu_Lloguer,1068.7212727272727,NA,20
NA,2022,Preu_Lloguer,1813.8996943231439,NA,21
NA,2022,Preu_Lloguer,1107.0198863636363,NA,22
NA,2022,Preu_Lloguer,1431.693131462334,NA,23
NA,2022,Preu_Lloguer,1807.019315789474,NA,24
NA,2022,Preu_Lloguer,1360.1421892816425,NA,25
NA,2022,Preu_Lloguer,1487.7349507658644,NA,26
NA,2022,Preu_Lloguer,1115.8549999999996,NA,27
NA,2022,Preu_Lloguer,1006.7594434137291,NA,28
NA,2022,Preu_Lloguer,808.0424102564103,NA,29
NA,2022,Preu_Lloguer,955.4907920792078,NA,30
NA,2022,Preu_Lloguer,1017.1074526748971,NA,31
NA,2022,Preu_Lloguer,1007.4876503436424,NA,32
NA,2022,Preu_Lloguer,911.025935672515,NA,33
NA,2022,Preu_Lloguer,806.3586610878663,NA,34
NA,2022,Preu_Lloguer,847.0788645038168,NA,35
NA,2022,Preu_Lloguer,873.4965254237288,NA,36
NA,2022,Preu_Lloguer,727.2034802431613,NA,37
NA,2022,Preu_Lloguer,779.3313718411553,NA,38
NA,2022,Preu_Lloguer,734.3782183908046,NA,39
NA,2022,Preu_Lloguer,793.6857051282053,NA,40
NA,2022,Preu_Lloguer,906.5408235294118,NA,41
NA,2022,Preu_Lloguer,796.7688523069662,NA,42
NA,2022,Preu_Lloguer,801.7753911564625,NA,43
NA,2022,Preu_Lloguer,826.4201814882032,NA,44
NA,2022,Preu_Lloguer,758.4085310734459,NA,45
NA,2022,Preu_Lloguer,725.6955459770114,NA,46
NA,2022,Preu_Lloguer,365.56,NA,47
NA,2022,Preu_Lloguer,760.6973563636365,NA,48
NA,2022,Preu_Lloguer,803.39775,NA,49
NA,2022,Preu_Lloguer,666.385294117647,NA,50
NA,2022,Preu_Lloguer,645.2533088235294,NA,51
NA,2022,Preu_Lloguer,725.3966943866944,NA,52
NA,2022,Preu_Lloguer,628.7737096774193,NA,53
NA,2022,Preu_Lloguer,553.4666666666667,NA,54
NA,2022,Preu_Lloguer,563.8839423076923,NA,55
NA,2022,Preu_Lloguer,616.18,NA,56
NA,2022,Preu_Lloguer,646.4585999999999,NA,57
NA,2022,Preu_Lloguer,615.9785714285715,NA,58
