Data_Referencia,Codi_Barri,Renda,Var_Renda,Pisos,Perc_Domicilis,Var_Domicilis,Perc_Edat,Var_Edat,Perc_Regio,Var_Regio,Perc_Uni,Var_Uni,Lloguer,Var_Lloguer
2021,37,14533.14341792106,0.1677977362365182,31,0.14341952913932846,0.0018040279831208206,0.4284301301270361,0.0011524044567363112,0.03453416149068323,0.007845037956317746,0.15247033823268993,0.03630759923758099,11.766751192358427,0.1980843365679508
2021,38,16263.016956266263,0.1538663036676414,7,0.16309887869520898,0.01708979368547503,0.43154537060354237,-5.567234020296685e-4,0.03842247799593771,0.009440896197454505,0.19093511450381678,0.039454126495207575,12.154654300055764,0.19384795998838356
2021,39,17093.656971186672,0.1223366053960795,3,0.1392318244170096,0.009602194787379975,0.39519322681960944,0.009297343042369732,0.041993666528982516,0.012138373307352662,0.21556042579837195,0.03392952451081829,10.311599696463231,0.18124267843709008
2021,40,19091.515006002403,0.15001717804903958,0,0.15366203925323121,0.011624736527262786,0.3881552621048419,0.01758250355394131,0.027955271565495207,0.00995001160191034,0.2881508078994614,0.06104292032013231,11.194897334587102,0.08751993978950133
2021,41,23538.748066678123,0.173688026684637,1,0.11722689075630252,-3.8362380867532075e-5,0.36415191613679326,3.858676346534806e-4,0.033299004462753176,0.0015076131428746267,0.3184725722039155,0.024740495186299782,12.66257799529203,0.1272604366089027
2021,42,19570,0.17276922154970936,0,0.21631205673758866,-0.011687943262411349,0.5599343185550082,-0.06923234811165846,0.015060240963855422,0.01332412985274431,0.3182844243792325,0.019822885917694044,12.100818120333336,-0.017948550913081472
2021,43,20035.57765233753,0.17693527253049535,6,0.14714967705700646,0.010037459515834485,0.40107106672456216,0.007407639771168095,0.026962209302325582,7.201222123581937e-4,0.24957945267303983,0.03505814375888308,11.948935130628149,0.12675277327332052
2021,44,18856.66141793968,0.1594379742298577,9,0.13495533168599125,0.005935497293539871,0.39287113200156676,-0.005897243048095524,0.025963808025177025,0.0038976494520953434,0.24408545197740114,0.031066635015125105,11.563122460892302,0.10231674110864189
2021,45,16511.30943368758,0.14398231446001247,10,0.14980392156862746,0.012445129206336142,0.43798223904498473,0.025766294804460133,0.02869419561575996,0.006355222381159372,0.1843137254901961,0.023958419272337272,11.475824501599243,0.1422910461597722
2021,46,13470.412223748282,0.15080008948659454,0,0.14901399491094147,0.01669224584910431,0.42202522162567113,0.009113495670466931,0.025732309037536694,0.007337108932044506,0.16811319378601122,0.03882519256631309,11.269734699397894,0.19212663207530079
2021,47,12540.433286843328,0.1782149566577559,0,0.1916038751345533,0.019831446250527046,0.3774988377498838,-0.014374751414901743,0.011090573012939002,6.217518932303077e-4,0.08820286659316427,0.019459579804764704,11.917233468333334,0.4764646094773132
2021,48,18764.41991226904,0.16100770620105223,1,0.10634843318720572,0.003429333937831236,0.35976339226372456,-0.007652413904865596,0.020098824786324788,2.2094147560565783e-4,0.19369675035813919,0.020578470788246706,9.714225617055758,0.10582267026322761
2021,49,17406.195879366976,0.16698215509894285,1,0.09882268997502676,-0.003393178502457156,0.3433860853986265,-0.019664712434780074,0.014670658682634731,0.002617152876372788,0.1365387837158653,0.024251699211152222,9.3627666765,0.16462024876841325
2021,50,12244.89605078435,0.15358131659882118,2,0.1369205298013245,0.003459925844365108,0.44491240920466335,-0.0077938440796246344,0.030771109347335002,0.0014192149353578522,0.1011788529688291,0.02254888544138206,11.337256937234809,0.21122736516577661
