Data_Referencia,Codi_Barri,Punt_Renda,Punt_Pisos,Punt_Domicilis,Punt_Edat,Punt_Regio,Punt_Uni,Punt_Lloguer,Punt_Gentrificacio
2021,09,0.6121248092550153,0.7013888888888888,0.46493323434324596,0.6061901740386125,0.44713906729095876,0.9449482547293891,0.5588932710945114,0.6193739570915174
2021,10,0.495085400712982,1,0.4201040501432616,0.6401799000854169,0.6406934172550312,0.9506313161023906,0.49294215767609695,0.6628051774250256
2021,11,0.8815378524007216,0.8645833333333334,0.7486145640972445,0.6534357887733259,0.9331509570244718,0.9272240471568086,0.633671493617637,0.806031148057649
2021,12,0.8423440876038459,0.005208333333333333,0.9561361068850074,0.4387198715360029,0.2847487513508565,0.7518258960746061,0.06283013940996604,0.4774018837419455
2021,13,0.46965246645713915,0.010416666666666666,0.4252166299848925,0.098709016040058,0.11089713230367922,0.2830108269044885,0.7270347369417158,0.3035624964712343
2021,14,0.5021735880664089,0.1267361111111111,0.2837694516207224,0.41887504624227345,0.13273049738725293,0.5564177719048661,0.4418083848318691,0.351787264452072
2021,15,0.4974868326645314,0.3038194444444444,0.8644866959723961,0.6091762272202534,0.6576393855028976,0.9071384261423097,0.5264610175398794,0.6237440042123874
2021,16,0.6846467020005295,0.06770833333333333,0.23887613250169795,0.3836205110621631,0.18118783358883858,0.7794075211128478,0.6408040476666068,0.42517872589514527
2021,17,0.5837531164809799,0.17881944444444445,0.3422197388742907,0.5743936911544615,0.24186524909406387,0.7380812523479283,0.6383121156296127,0.4710635154322545
2021,18,0.5239498314946461,0.4236111111111111,0.6785479951268621,0.739368214375171,0.3540121022569069,0.5163445236114743,0.5862998778884024,0.5460190936949392
2021,19,0.3528847296498654,0.3506944444444444,0.26512134948369126,0.30741003617608764,0.3191220435030756,0.7123056356167897,0.5748167022683007,0.4117649915917507
2021,20,0.2368596701936498,0.0763888888888889,0.2930538676897265,0.3047941974312166,0.24993733401653914,0.6741329385124405,0.3111630372846061,0.3066185620024382
2021,21,0.35656985664352414,0.019097222222222224,0.39067595218221984,0.19359477590214189,0.28735080943040325,0.46912452720272774,0.4984991856667178,0.31641604703570814
2021,22,0.7883485946032005,0.005208333333333333,0,0.035148127892573884,0.77533527365621,0.48793489461557127,0.48378148524680903,0.3679652441925283
